WeaponDescriptor;Salves;HasMainSalvo;SalvoIsMainSalvo;Turret_1_AngleRotationMax;Turret_1_AngleRotationMaxPitch;Turret_1_AngleRotationMinPitch;Turret_1_VitesseRotation;Turret_1_Weapon_1_Ammunition;Turret_1_Weapon_1_NbWeapons;Turret_1_Weapon_1_SalvoStockIndex;Turret_1_Weapon_2_Ammunition;Turret_1_Weapon_2_NbWeapons;Turret_1_Weapon_2_SalvoStockIndex;Turret_1_Weapon_3_Ammunition;Turret_1_Weapon_3_NbWeapons;Turret_1_Weapon_3_SalvoStockIndex;Turret_2_AngleRotationMax;Turret_2_AngleRotationMaxPitch;Turret_2_AngleRotationMinPitch;Turret_2_VitesseRotation;Turret_2_Weapon_1_Ammunition;Turret_2_Weapon_1_NbWeapons;Turret_2_Weapon_1_SalvoStockIndex;Turret_3_AngleRotationMax;Turret_3_AngleRotationMaxPitch;Turret_3_AngleRotationMinPitch;Turret_3_VitesseRotation;Turret_3_Weapon_1_Ammunition;Turret_3_Weapon_1_NbWeapons;Turret_3_Weapon_1_SalvoStockIndex;Turret_4_AngleRotationMax;Turret_4_AngleRotationMaxPitch;Turret_4_AngleRotationMinPitch;Turret_4_VitesseRotation;Turret_4_Weapon_1_Ammunition;Turret_4_Weapon_1_NbWeapons;Turret_4_Weapon_1_SalvoStockIndex;Turret_5_AngleRotationMax;Turret_5_AngleRotationMaxPitch;Turret_5_AngleRotationMinPitch;Turret_5_VitesseRotation;Turret_5_Weapon_1_Ammunition;Turret_5_Weapon_1_NbWeapons;Turret_5_Weapon_1_SalvoStockIndex
"WeaponDescriptor_Engineers_Dragon_US";"['200', '6', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_M16";10;0;;;;;;;;;;;"Ammo_M47_DRAGON_II";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_Flam_DDR";"['120', '80', '15', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_Mpi_AK_74N";6;0;;;;;;;;;;;"Ammo_MMG_PKM_7_62mm";1;1;;;;;"Ammo_flamethrower_LPO";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_Flam_RFA";"['200', '6', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_PM_uzi";10;0;;;;;;;;;;;"Ammo_RocketInf_Handflammpatrone";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_Flam_SOV";"['140', '80', '4', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_AK_74";7;0;;;;;;;;;;;"Ammo_MMG_PKM_7_62mm";1;1;;;;;"Ammo_RocketInf_RPO_A_93mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_Flash_US";"['100', '4', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_M16";5;0;;;;;;;;;;;"Ammo_RocketInf_M202_Flash_66mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_RFA";"['180', '90', '5', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_G3KA4";9;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_SOV";"['140', '80', '5', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_AK_74";7;0;;;;;;;;;;;"Ammo_MMG_PKM_7_62mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_US";"['180', '80', '5', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_M16";9;0;;;;;;;;;;;"Ammo_MMG_M60_7_62mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_FV101_Scorpion_BEL";"['40', '45', '1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_76mm_L23A1";1;0;"Ammo_Canon_HE_76mm_L23A1";1;0;;;;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_L43A1_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV102_Striker_BEL";"['2', '0', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";0.08726646259971647;0.7853981633974483;-0.6108652381980153;1.0471975511965976;"Ammo_ATGM_Swingfire_x5";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV102_Striker_UK";"['2', '0', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";0.08726646259971647;0.7853981633974483;-0.6108652381980153;1.0471975511965976;"Ammo_ATGM_Swingfire_x5";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV103_Spartan_BEL";"['30', '1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_FN_MAG_7_62mm";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV103_Spartan_UK";"['30', '1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_L37A2_7_62mm";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV105_Sultan_BEL";"['1', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV107_Scimitar_BEL";"['16', '40', '1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.3962634015954636;"Ammo_AutoCanon_AP_30mm_L21A1_RARDEN";1;0;"Ammo_AutoCanon_HE_30mm_L21A1_RARDEN";1;0;;;;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_L43A1_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirm_RFA";"['140', '90', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_G3KA4";7;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_RocketInf_PzF_3";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_CMD_DDR";"['80', '6', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_Mpi_AKS_74NK";4;0;;;;;;;;;;;"Ammo_RocketInf_RPG18_64mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_CMD_RFA";"['120', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_G3KA4";6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_DDR";"['140', '90', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_Mpi_AKS_74NK";7;0;;;;;;;;;;;"Ammo_SAW_lMG_K_7_62mm";1;1;;;;;"Ammo_RocketInf_RPG7VL";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_FalseFlag_CMD_DDR";"['60', '6', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_M16";3;0;;;;;;;;;;;"Ammo_RocketInf_M72_LAW_66mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_FalseFlag_DDR";"['120', '180', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_M16";6;0;;;;;;;;;;;"Ammo_SAW_M249_5_56mm";2;1;;;;;"Ammo_RocketInf_M72_LAW_66mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_FlaseFlag_Demo_DDR";"['120', '160', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_M16";6;0;;;;;;;;;;;"Ammo_MMG_M60_7_62mm";2;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_Metys_DDR";"['140', '90', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_Mpi_AKS_74NK";7;0;;;;;;;;;;;"Ammo_SAW_lMG_K_7_62mm";1;1;;;;;"Ammo_ATGM_9K115_Metis_M";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_Scout_RFA";"['60', '90', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_G3KA4";3;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_RocketInf_PzF_3";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Feldgendarmerie_RFA";"['80', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_PM_MP_5A3";4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Fernspaher_RFA";"['100', '90', '5', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_PM_MP_5SD";5;0;;;;;;;;;;;"Ammo_SAW_HK21_7_62mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_FireSupport_SOV";"['80', '20', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_AK_74";4;0;;;;;;;;;;;"Ammo_RocketInf_RPG29_105mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Gepard_1A2_RFA";"['8', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_DCA_2_canons_Oerlikon_GDF_35mm";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Grenzer_CMD_DDR";"['40', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_KMS_72";2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Grenzer_DDR";"['120', '90', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_KMS_72";6;0;;;;;;;;;;;"Ammo_SAW_lMG_K_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMG_NSV_SOV";"['120', '90', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_AK_74";6;0;;;;;;;;;;;"Ammo_SAW_RPK_74_5_56mm";1;1;;;;;"Ammo_RocketInf_RPG7VR_64mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_HeimatschutzJager_RFA";"['200', '90', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_G3KA4";10;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_RocketInf_PzF_44";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_HvyScout_DDR";"['120', '90', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_Mpi_AK_74N";6;0;;;;;;;;;;;"Ammo_SAW_lMG_K_7_62mm";1;1;;;;;"Ammo_RocketInf_RPG18_64mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_HvyScout_SOV";"['120', '90', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_AK_74";6;0;;;;;;;;;;;"Ammo_SAW_RPK_74_5_56mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Iltis_MILAN_RFA";"['4', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_ATGM_MILAN";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Iltis_reco_RFA";"['0', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_12_7_mm_M2HB";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Jager_Aufk_RFA";"['200', '90', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_G3KA4";10;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_RocketInf_PzF_44";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Jager_CMD_RFA";"['80', '4', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_G3KA4";4;0;;;;;;;;;;;"Ammo_RocketInf_Carl_Gustav";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Jager_RFA";"['200', '90', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_G3KA4";10;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_RocketInf_PzF_44";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Jaguar_1_RFA";"['20', '1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_ATGM_HOT1";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Jaguar_2_RFA";"['12', '1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_ATGM_BGM71D_TOW_2";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_KSM_CMD_RFA";"['40', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";;;;;"Ammo_PM_MP_5A3";2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_KanJagdPanzer_RFA";"['51', '30', '1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";0.12217304763960307;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_90mm_KanJPz";1;0;"Ammo_Canon_HE_90mm_M48_KanJPz";1;0;;;;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_KdA_CMD_DDR";"['120', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_KMS_72";6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_KdA_DDR";"['320', '90', '6', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_KMS_72";16;0;;;;;;;;;;;"Ammo_SAW_lMG_K_7_62mm";1;1;;;;;"Ammo_RocketInf_RPG7VL";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_LRRP_RFA";"['200', '90', '5', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_FM_G3KA4";10;0;;;;;;;;;;;"Ammo_SAW_HK21_7_62mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_LRRP_US";"['80', '180', '8', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";;;;;"Ammo_PM_M4_Carbine";4;0;;;;;;;;;;;"Ammo_SAW_M249_5_56mm";2;1;;;;;"Ammo_RocketInf_M72_LAW_66mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Lars_2_RFA";"['1', '10', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";3.141592653589793;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_RocketArt_LARS_110mm_cluster";1;0;;;;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_1A1_CMD_RFA";"['60', '78', '1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_105mm_L7A3";1;0;"Ammo_Canon_HE_105mm_L7A3";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_1A1_RFA";"['60', '78', '1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_105mm_L7A3";1;0;"Ammo_Canon_HE_105mm_L7A3";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_1A5_CMD_RFA";"['55', '78', '1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_105mm_L7A3_Leo1A5";1;0;"Ammo_Canon_HE_105mm_L7A3_Leo1A5";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_1A5_RFA";"['55', '78', '1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_105mm_L7A3_Leo1A5";1;0;"Ammo_Canon_HE_105mm_L7A3_Leo1A5";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_2A3_CMD_RFA";"['42', '68', '1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_120mm_L44_late";1;0;"Ammo_Canon_HE_120mm_L44_late";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Leopard_2A3_RFA";"['42', '68', '1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_120mm_L44_late";1;0;"Ammo_Canon_HE_120mm_L44_late";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;
"WeaponDescriptor_Luchs_A1_RFA";"['42', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_AutoCanon_AP_20mm_MK_20_Rh_202";1;0;"Ammo_AutoCanon_HE_20mm_MK_20_Rh_202";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M106A2_HOWZ_US";"['29', '15', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.53588974175501;0.2617993877991494;1.0471975511965976;"Ammo_Mortier_M40_107mm";1;0;"Ammo_Mortier_M40_107mm_SMOKE";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M109A2_HOWZ_US";"['9', '6', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_M185_L39_Howitzer_155mm";1;0;"Ammo_Howz_Canon_M185_L39_Howitzer_155mm_SMOKE";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M109A3G_HOWZ_RFA";"['9', '10', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_FH70_SP_Howitzer_155mm";1;0;"Ammo_Howz_Canon_FH70_SP_Howitzer_155mm_SMOKE";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M110A2_HOWZ_US";"['4', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_M201A1_Howitzer_203mm_late";1;0;"Ammo_Howz_Canon_M201A1_Howitzer_203mm_late_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M110A2_Howz_RFA";"['4', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_M201A1_Howitzer_203mm_late";1;0;"Ammo_Howz_Canon_M201A1_Howitzer_203mm_late_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113A1G_RFA";"['70', '1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113A1G_reco_RFA";"['70', '1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_MMG_MG3_7_62mm";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113A1_TOW_US";"['15', '8', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;0;"Ammo_ATGM_BGM71_TOW";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113A3_US";"['15', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113_ACAV_US";"['20', '28', '75', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;0.7853981633974483;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_12_7_mm_M2HB";1;1;;;;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_RocketInf_M40A1_RCL_106mm";1;0;6.283185307179586;6.283185307179586;6.283185307179586;2.0943951023931953;"Ammo_MMG_M240_7_62mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_M113_Dragon_US";"['15', '4', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;0;;;;;;;6.283185307179586;0.7853981633974483;-0.17453292519943295;1.0471975511965976;"Ammo_M47_DRAGON_II";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113_GreenArcher_RFA";"['30', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113_GreenArcher_UK";"['30', '-1', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M113_PzMorser_RFA";"['30', '21', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0']";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_MG3_7_62mm";1;1;;;;;;;6.283185307179586;1.53588974175501;0.2617993877991494;1.0471975511965976;"Ammo_Mortier_Tampella_120mm";1;0;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_M125_HOWZ_US";"['22', '22', '-1', '-1', '-1']";0;"['0', '0', '0', '0', '0', '0', '0']";6.283185307179586;1.53588974175501;0.2617993877991494;1.0471975511965976;"Ammo_Mortier_M29_81mm";1;0;"Ammo_Mortier_M29_81mm_SMOKE";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_HMG_12_7_mm_M2HB";1;1;;;;;;;;;;;;;;;;;;;;;
